,101_CT_1,101_CT_2,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_STEAM_3,102_STEAM_4,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,123_STEAM_2,123_STEAM_3,123_CT_1,123_CT_4,123_CT_5,201_CT_1,201_CT_2,201_STEAM_3,202_CT_1,202_CT_2,202_STEAM_3,202_STEAM_4,207_CT_1,207_CT_2,213_CC_3,213_CT_1,213_CT_2,215_CT_4,215_CT_5,216_STEAM_1,218_CC_1,221_CC_1,223_STEAM_1,223_STEAM_2,223_STEAM_3,223_CT_4,223_CT_5,223_CT_6,301_CT_1,301_CT_2,301_CT_3,301_CT_4,302_CT_1,302_CT_2,302_CT_3,302_CT_4,307_CT_1,307_CT_2,313_CC_1,315_STEAM_1,315_STEAM_2,315_STEAM_3,315_STEAM_4,315_STEAM_5,315_CT_6,315_CT_7,315_CT_8,316_STEAM_1,318_CC_1,321_CC_1,322_CT_5,322_CT_6,323_CC_1,323_CC_2,121_NUCLEAR_1,122_WIND_1-Curtailed,122_WIND_1-Dispatch,303_WIND_1-Curtailed,303_WIND_1-Dispatch,309_WIND_1-Curtailed,309_WIND_1-Dispatch,317_WIND_1-Curtailed,317_WIND_1-Dispatch
2020-09-16 04:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,170.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,122.413158,170.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.1
2020-09-16 05:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,185.735515,93.0,280.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,26.7,0.0,0.1,0.0,0.6,0.0,0.4
2020-09-16 06:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,231.7,124.0,280.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,155.0,155.0,261.906294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,231.7,0.0,0.0,0.0,170.0,400.0,0.0,17.2,0.0,0.0,0.0,0.9,0.0,0.2
2020-09-16 07:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0,82.403858,93.0,170.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,124.0,124.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,9.2,0.0,0.0,0.0,1.4,0.0,3.6
2020-09-16 08:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,170.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,93.0,87.771576,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.4
2020-09-16 09:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,170.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,93.0,66.830182,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2020-09-16 10:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,64.417857,170.0,93.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,93.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7
2020-09-16 11:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,93.0,170.0,93.0,151.627727,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,124.0,124.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6
2020-09-16 12:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,170.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,110.784333,170.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1
2020-09-16 13:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,231.7,93.0,280.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,192.622178,0.0,0.0,0.0,170.0,400.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,38.9
2020-09-16 14:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,231.7,124.0,350.0,0.0,0.0,0.0,0.0,0.0,60.7,0.0,0.0,60.7,60.7,0.0,0.0,170.0,0.0,0.0,0.0,0.0,134.053001,0.0,231.7,155.0,155.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,231.7,0.0,0.0,0.0,170.0,400.0,0.0,22.7,0.0,4.3,0.0,0.0,0.0,27.9
2020-09-16 15:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,124.0,155.0,231.7,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,231.7,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.979438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,293.3,0.0,0.0,0.0,231.7,400.0,0.0,0.9,0.0,1.8,0.0,0.0,0.0,1.1
2020-09-16 16:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,293.3,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,0.0,0.0,0.0,302.264285,400.0,0.0,31.8,0.0,13.4,0.0,0.0,0.0,25.5
2020-09-16 17:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,355.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.44386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,0.0,0.0,0.0,355.0,400.0,0.0,70.8,0.0,35.4,0.0,0.0,0.0,47.7
2020-09-16 18:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,355.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.797381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,0.0,0.0,0.0,355.0,400.0,0.0,246.1,0.0,16.9,0.0,0.0,0.0,104.7
2020-09-16 19:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,355.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,305.086635,0.0,0.0,0.0,355.0,400.0,0.0,229.5,0.0,27.4,0.0,0.0,0.0,116.3
2020-09-16 20:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,293.3,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,0.0,0.0,0.0,296.784878,400.0,0.0,280.2,0.0,15.6,0.0,9.2,0.0,133.7
2020-09-16 21:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,355.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,155.0,0.0,297.323233,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,170.0,0.0,0.0,0.0,170.0,400.0,0.0,347.6,0.0,105.3,0.0,6.0,0.0,152.3
2020-09-16 22:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,170.0,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,64.631504,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,381.8,0.0,519.465111,0.0,33.0,0.0,138.6
2020-09-16 23:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,155.0,0.0,124.0,350.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,231.7,155.0,155.0,256.23137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,418.4,0.0,510.227453,0.0,37.4,0.0,214.6
2020-09-17 00:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,124.0,350.0,0.0,0.0,0.0,0.0,0.0,60.7,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.733926,0.0,231.7,155.0,155.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,356.8,0.0,250.1,0.0,52.7,0.0,286.8
2020-09-17 01:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.542461,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,556.6,0.0,96.0,0.0,36.1,0.0,544.2
2020-09-17 02:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.3,37.713444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,553.4,0.0,21.8,0.0,13.3,0.0,543.6
2020-09-17 03:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.738089,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,430.5,0.0,3.6,0.0,5.3,0.0,518.7
2020-09-17 04:00:00,0.0,0.0,76.0,76.0,0.0,0.0,50.474349,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,472.2,0.0,2.0,0.0,3.3,0.0,575.5
2020-09-17 05:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,50.765047,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,536.6,0.0,23.7,0.0,4.8,0.0,565.9
2020-09-17 06:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,124.0,0.0,93.0,257.908436,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,572.8,0.0,41.2,0.0,9.8,0.0,578.5
2020-09-17 07:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,62.0,62.0,150.386664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,574.8,0.0,32.4,0.0,9.6,0.0,575.3
2020-09-17 08:00:00,0.0,0.0,45.3,45.3,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,62.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.476023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,569.5,0.0,21.3,0.0,1.8,0.0,587.3
2020-09-17 09:00:00,0.0,0.0,60.7,60.7,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,62.0,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,170.0,62.0,62.0,199.712704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.333362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,393.1,0.0,12.8,0.0,0.3,0.0,606.9
2020-09-17 10:00:00,0.0,0.0,76.0,76.0,0.0,0.0,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,87.948639,140.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,93.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,220.5,0.0,3.7,0.0,16.2,0.0,525.0
2020-09-17 11:00:00,0.0,0.0,76.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,93.0,210.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.336816,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,85.1,0.0,13.2,0.0,23.0,0.0,480.2
2020-09-17 12:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,116.048808,280.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,170.0,155.0,155.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,88.2,0.0,13.2,0.0,26.1,0.0,469.0
2020-09-17 13:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,155.0,0.0,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,246.595706,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,162.0,0.0,16.5,0.0,22.0,0.0,452.0
2020-09-17 14:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,155.0,170.0,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,256.195813,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,73.546069,258.9,0.0,48.1,0.0,18.6,0.0,410.2
2020-09-17 15:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,153.502548,155.0,231.7,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,40.566655,316.1,0.0,90.7,0.0,8.9,0.0,384.1
2020-09-17 16:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,274.364836,0.0,0.0,0.0,0.0,0.0,0.0,124.0,155.0,231.7,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,60.787909,305.9,0.0,150.1,0.0,16.9,0.0,376.4
2020-09-17 17:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,139.146851,155.0,231.7,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,170.0,400.0,54.348731,376.0,0.0,283.9,0.0,18.8,0.0,299.2
2020-09-17 18:00:00,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,265.360181,124.0,350.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,293.3,155.0,155.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,231.7,400.0,72.438315,407.7,0.0,501.115768,0.0,19.4,0.0,318.3
